,name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,spring,summer,fall,winter
2957,ジンジャーエール,ジンジャーエール,ミイ,2022-08-03,203514,13,7,1,0.462,0.0207,0.763,1.26e-06,0.358,-3.726,0.0686,94.986,4,0.3,0,1,0,0
2958,Super Summer,Super Summer,NiziU,2021-07-05,180531,50,9,1,0.829,0.123,0.741,0.0064,0.0472,-3.062,0.0584,130.011,4,0.589,0,1,0,0
2959,Keep On Running,Keep On Running,Masaki Suda,2020-08-07,237333,31,0,1,0.518,0.00305,0.948,2.16e-05,0.71,-2.495,0.103,143.002,4,0.481,0,1,0,0
2960,八月の陽炎,八月の陽炎,Macaroni Empitsu,2021-05-28,225255,39,4,1,0.52,0.0842,0.799,0.0,0.307,-4.223,0.0655,135.058,4,0.731,0,1,0,0
2961,シャカビーチ?Laka Laka La?,Neo SOUND BEST,UVERworld,2009-12-09,236120,40,1,0,0.552,0.0305,0.952,0.0,0.204,-4.972,0.0897,100.189,4,0.597,0,1,0,0
2962,イージュー★ライダー,CAR SONGS OF THE YEARS,Tamio Okuda,2001-01-11,236493,0,9,1,0.539,0.0143,0.807,0.0,0.224,-6.127,0.031,120.602,4,0.687,0,2,0,0
2963,リライト,BEST HIT AKG,ASIAN KUNG-FU GENERATION,2012-01-18,226333,32,4,1,0.502,7.62e-05,0.927,0.617,0.07,-4.433,0.0405,89.529,4,0.524,0,1,0,0
2964,ピーターパン,ピーターパン,Yuuri,2020-08-09,214586,57,11,0,0.629,0.0357,0.91,0.0,0.11,-3.463,0.0507,111.965,4,0.426,0,1,0,0
2965,GLAMOROUS SKY,THE END,Nana,2006,266360,55,1,0,0.326,6.84e-05,0.874,0.63,0.223,-2.077,0.0426,150.022,4,0.535,0,1,0,0
2966,気まぐれロマンティック,超いきものばかり?てんねん記念メンバーズBESTセレクション?,Ikimonogakari,2016-03-15,245680,26,2,1,0.485,0.109,0.887,0.0,0.299,-2.555,0.054,170.141,4,0.71,1,3,0,0
2967,イチブトゼンブ,MAGIC,B'z,2009-11-18,249796,59,7,1,0.564,0.0988,0.94,1.09e-05,0.108,-3.132,0.0677,109.03,4,0.613,0,1,0,0
2968,Sunny Day Sunday,さよならガール,Sentimental Bus,2000-08-02,150933,0,7,1,0.552,0.0101,0.844,1.94e-05,0.0457,-5.352,0.0536,169.901,4,0.868,0,2,0,0
2969,SUMMER DIVE,SUMMER DIVE,BLUE ENCOUNT,2017-08-04,219493,0,2,1,0.4,1.26e-05,0.953,5.48e-06,0.241,-4.37,0.0824,157.958,4,0.34,0,1,0,0
2970,君と夏フェス,SHISHAMO 2,SHISHAMO,2015-03-04,225737,0,5,1,0.38,0.00126,0.977,2.05e-05,0.0311,-3.337,0.0609,177.801,4,0.734,0,3,0,0
2971,パッ,パッ,Kana Nishino,2017-05-03,266560,44,6,1,0.565,0.471,0.833,0.0,0.364,-4.444,0.0386,168.06,4,0.779,0,1,0,0
2972,感電,STRAY SHEEP,Kenshi Yonezu,2020-08-05,264533,0,8,0,0.633,0.107,0.723,0.0,0.0818,-5.733,0.143,103.101,4,0.688,0,1,0,0
2973,サントラ,サントラ,Creepy Nuts,2020-07-01,250566,0,2,1,0.695,0.179,0.908,0.0,0.367,-2.475,0.305,127.073,4,0.84,0,1,0,0
2974,勝手にMY SOUL,勝手にMY SOUL (Special Edition),DISH//,2018-02-21,268413,45,4,1,0.399,0.0033,0.976,0.0,0.104,-2.099,0.196,159.968,4,0.515,0,1,0,0
2975,HOT UP!!!,シンガロン・シンガソン,Shiritsu Ebisu Chugaku,2017-11-08,279120,19,1,1,0.457,0.00356,0.926,0.000354,0.108,-3.382,0.103,167.982,4,0.66,0,1,0,0
2976,憂、燦々,吹き零れる程のI、哀、愛,Creep Hyp,2013-07-24,250911,55,7,1,0.582,0.00167,0.829,0.0,0.0963,-3.713,0.0284,109.99,4,0.835,0,1,0,0
2977,君は1000%,君は1000%,Philosophy no Dance,2022-08-10,257083,32,11,1,0.67,0.00697,0.768,0.000141,0.0468,-4.705,0.0331,143.961,4,0.485,0,1,0,0
2978,田園,CAFE JAPAN,Koji Tamaki,1996-09-13,219666,0,7,1,0.411,0.19,0.933,0.0,0.11,-6.767,0.0474,75.281,4,0.671,0,1,0,0
2979,夏か?来る!,夏か?来る!,TUBE,2018-07-25,260160,41,3,1,0.56,0.135,0.883,0.0,0.057,-3.465,0.0434,129.067,4,0.715,0,1,0,0
2980,僕らの永夜,僕らの永夜,八木海莉,2022-06-29,214852,26,11,1,0.586,0.0144,0.903,0.00119,0.194,-2.601,0.0853,132.002,4,0.347,0,1,0,0
2981,夏を生きる,夏を生きる,Ryokuoushoku Shakai,2020-07-31,263039,0,0,1,0.395,0.252,0.899,0.0,0.144,-2.462,0.0503,177.854,4,0.509,0,2,0,0
2982,Love Rainbow,Love Rainbow,ARASHI,2010-09-08,280651,45,3,1,0.528,0.0663,0.935,0.0,0.363,-3.162,0.0545,141.984,4,0.749,0,1,0,0
2983,サムライハート(Some Like It Hot!!),Rockin' the World,SPYAIR,2011-09-21,191493,0,3,1,0.603,0.00319,0.961,6.09e-06,0.0477,-2.069,0.0636,113.02,4,0.549,0,1,0,0
2984,サマラブ超特急,なつめきサマーEP,the peggies,2018-07-05,219520,16,9,1,0.51,0.0082,0.941,1.88e-05,0.306,-1.199,0.0627,142.985,4,0.399,0,1,0,0
2985,Breathe Again,period,Shota Shimizu,2020-11-11,266706,34,0,1,0.736,0.00531,0.642,6.28e-06,0.0842,-6.612,0.0286,101.987,4,0.536,0,1,0,0
2986,サマーレイン・ダイバー,Tokyo Rendez-Vous,King Gnu,2017-10-20,257265,0,1,1,0.532,0.00219,0.506,0.000772,0.0781,-5.89,0.0309,120.037,4,0.276,0,1,0,0
2987,イエ~ィ!!☆夏休み,イエ~ィ!!☆夏休み,DISH//,2015-07-01,287026,0,5,0,0.558,0.0269,0.913,0.0,0.0529,-2.83,0.0769,135.998,4,0.757,0,1,0,0
2988,You're my sunshine,You're my sunshine,Namie Amuro,1996-06-05,336266,38,4,0,0.456,0.0587,0.939,0.000467,0.0637,-4.475,0.105,130.116,4,0.732,0,1,0,0
2989,夏の日、残像,君繋ファイブエム,ASIAN KUNG-FU GENERATION,2003-11-19,281240,0,7,0,0.413,0.000272,0.778,0.00519,0.136,-6.525,0.0381,168.979,4,0.411,0,1,0,0
2990,あなたは蜃気楼,Tokyo Rendez-Vous,King Gnu,2017-10-20,196426,0,1,1,0.512,0.00314,0.924,0.00158,0.351,-3.4,0.0558,139.976,4,0.797,0,1,0,0
2991,ラッキープール,WARP,JUDY AND MARY,2001-02-07,335866,0,2,1,0.614,0.144,0.843,0.00339,0.113,-3.91,0.0323,102.932,4,0.581,0,1,0,0
2992,Summer Time,COLORS,Shota Shimizu,2011-03-09,235426,0,7,1,0.685,0.0154,0.954,0.0,0.24,-4.348,0.0603,104.986,4,0.876,0,1,0,0
2993,夏の大三角形,Shout to the Walls!,NICO Touches the Walls,2013-04-24,292173,0,11,1,0.565,0.0202,0.777,0.0,0.127,-5.37,0.0535,143.033,4,0.291,0,1,0,0
2994,真夏の果実,海のYeah!!,サザンオールスターズ,1998-06-25,280000,48,2,1,0.473,0.757,0.528,0.00157,0.0914,-8.092,0.0379,201.296,4,0.446,0,2,0,0
2995,世界でいちばん熱い夏,フ?リフ?リ・サマソン!,PRINCESS PRINCESS,2007-07-18,223906,0,9,1,0.674,0.106,0.908,0.00172,0.117,-4.79,0.0551,147.956,4,0.534,0,3,0,1
2996,サプライズ,LADYBUG,LiSA,2021-05-19,320903,38,7,1,0.421,0.0739,0.762,3.31e-06,0.313,-2.897,0.0329,154.08,4,0.415,0,1,0,0
2997,ピグマリオン,ピグマリオン,UVERworld,2022-08-17,278840,47,1,1,0.323,0.0378,0.47,0.0,0.0573,-5.427,0.0601,171.935,3,0.322,0,1,0,0
2998,Point of No Return,Point of No Return,CHEMISTRY,2001-06-06,328626,0,11,1,0.584,0.222,0.914,0.0,0.0858,-1.591,0.0555,131.957,4,0.405,0,1,0,0
2999,GOLDFINGER'99,THE GOLDSINGER,Hiromi Go,1999-08-21,247600,40,1,0,0.452,0.00207,0.903,0.0,0.35,-4.398,0.0425,176.977,4,0.653,0,1,0,0
3000,夏のヒーロー,Wave,YUKI,2006-09-06,275733,0,6,1,0.512,0.552,0.418,0.00307,0.107,-7.463,0.0259,74.926,4,0.165,0,1,0,0
3001,AM11:00,Street Story,HY,2003-04-16,319160,55,9,1,0.601,0.035,0.688,0.0,0.0978,-5.255,0.0288,98.015,4,0.252,0,1,0,0
3002,カラオケ・サマーバケーション,カラオケ・サマーバケーション,Humbreaders,2022-06-24,208762,34,10,1,0.357,0.0268,0.913,0.0,0.171,-2.912,0.071,189.92,4,0.587,0,1,0,0
3003,夏になって歌え,FLAVA,Little Glee Monster,2019-01-16,288200,0,4,1,0.498,0.36,0.575,0.0,0.133,-4.962,0.0281,76.102,4,0.342,0,1,0,0
3004,Sunshine & Happiness,"LOVE, LIFE & LAUGHTER",Leola,2018-08-01,303666,26,8,1,0.772,0.325,0.655,0.0,0.0639,-4.456,0.0383,123.046,4,0.636,0,1,0,0
3005,夏の日の1993,Mellow Prism,class,1993-07-26,292173,48,1,1,0.584,0.242,0.717,0.0,0.0896,-8.504,0.0281,94.992,4,0.563,0,2,0,0
3006,ZONE,ZONE,Harumi,2022-05-27,189000,27,1,0,0.586,0.0278,0.819,0.0,0.103,-3.892,0.0459,139.919,4,0.423,0,1,0,0
3007,ナツノオワリ,ENCORE,Shota Shimizu,2014-03-12,306160,55,8,1,0.64,0.108,0.686,0.0,0.284,-6.275,0.0363,84.018,4,0.43,0,1,0,0
3008,Summer Time,Summer Time,Yoh kamiyama,2022-08-24,222968,41,9,0,0.653,0.105,0.849,0.0,0.103,-7.474,0.0799,97.992,4,0.808,0,1,0,0
3009,KAKKOII,KAKKOII,Anly,2022-08-31,176284,31,10,0,0.757,0.115,0.687,4.3e-06,0.283,-6.334,0.051,137.984,4,0.526,0,1,0,0
3010,小さな恋のうた,800BEST -simple is the BEST!!-,MONGOL800,2013-01-23,222520,0,11,1,0.403,0.00465,0.87,0.0,0.139,-1.871,0.0474,115.398,4,0.549,1,2,0,0
3011,あなたに,800BEST -simple is the BEST!!-,MONGOL800,2013-01-23,199413,0,7,1,0.375,0.000973,0.895,0.0,0.335,-1.666,0.0458,106.489,4,0.797,0,1,0,0
3012,シーソーケ?ーム~勇敢な恋の歌~,BOLERO,Mr.Children,1997-03-05,269866,0,4,1,0.594,0.142,0.851,0.0,0.358,-5.652,0.0292,135.051,4,0.783,0,2,0,0
3013,できっこないを やらなくちゃ,きみのためにつよくなりたい,Sambomaster,2010-04-21,215413,0,9,1,0.371,7.21e-05,0.976,0.0,0.104,-2.19,0.0668,139.789,4,0.626,1,1,0,0
3014,空に唄えば,175R BEST 「ANNIVERSARY 1998-2018」,175R,2018-10-03,258093,51,7,1,0.518,9.96e-06,0.976,0.0,0.379,-2.728,0.0566,114.982,4,0.619,0,1,0,0
3015,チャンピオーネ,ALL the SINGLES,ORANGE RANGE,2003,289960,0,2,1,0.605,0.0553,0.895,0.0,0.0937,-4.253,0.109,139.849,4,0.652,0,1,0,0
3016,君と羊と青,RADWIMPSのはじまりはじまりのまとめ,RADWIMPS,2016-05-25,158186,43,8,1,0.413,0.000111,0.962,0.000519,0.157,-2.274,0.103,164.049,4,0.784,0,2,0,0
3017,タイヨウのうた,タイヨウのうた,Kaoru Amane,2006-08-30,291653,0,7,1,0.456,0.0842,0.651,0.0,0.107,-3.728,0.0278,84.009,4,0.367,0,1,0,0
3018,さよならエレジー,PLAY(Special Edition),Masaki Suda,2018-03-21,257066,0,1,1,0.466,0.00331,0.934,0.0,0.277,-2.736,0.0539,154.961,4,0.615,0,1,0,0
3019,みんな空の下,みんな空の下,ayaka,2009-07-01,296213,55,7,1,0.514,0.39,0.58,0.0,0.234,-5.269,0.0291,151.83,4,0.475,0,1,0,0
3020,RPG,Tree,SEKAI NO OWARI,2015-01-14,291346,59,4,1,0.492,0.0257,0.937,0.0164,0.185,-3.496,0.0554,134.978,4,0.458,0,2,0,0
3021,恋のはじまり,恋のはじまり,Leo Ieiri,2017-09-27,220733,46,5,1,0.627,0.416,0.719,0.0,0.0988,-3.838,0.0318,124.0,4,0.753,0,1,0,0
3022,青いベンチ - 10th Anniversary-,sasuke,Sasuke,2014-08-27,250893,45,2,1,0.54,0.0214,0.707,0.0,0.314,-4.225,0.0355,110.019,4,0.583,0,1,0,0
3023,トリコ,Nissy Entertainment 5th Anniversary BEST,Nissy,2019-02-04,232439,48,2,1,0.63,0.0851,0.8,0.0,0.0618,-3.427,0.036,90.02,4,0.717,1,2,0,0
3024,ヒーロー,ヒーロー/明日へ,FUNKY MONKEY BABYS,2009-11-18,293653,52,0,1,0.622,0.0502,0.818,0.0,0.392,-4.101,0.0324,120.974,4,0.572,0,1,0,0
3025,恋の魔力,KO SHIBASAKI ALL TIME BEST 詩,Ko Shibasaki,2017-12-20,261399,43,2,1,0.513,0.00937,0.851,2.04e-06,0.353,-4.196,0.0577,157.024,4,0.455,0,1,0,0
3026,ごめんなさいのKissing You,COLORFUL POP,E-girls,2014-03-19,220013,47,8,1,0.808,0.0273,0.942,7.11e-06,0.0341,-2.844,0.0617,143.008,4,0.919,0,1,0,0
3027,Hello Especially,POPMAN’S WORLD ~All Time Best 2003-2013~,Sukima Switch,2013-08-21,240360,34,11,1,0.629,0.329,0.731,0.0,0.113,-5.924,0.0292,97.957,4,0.759,0,1,0,0
3028,夏の日の1993 - '09premium ver.,十六年と一日,class,2009-04-22,299413,40,1,1,0.375,0.278,0.84,1.9e-06,0.0896,-3.714,0.0321,189.99,4,0.423,0,1,0,0
3029,シャングリラ,チャットモンチー BEST~2005-2011~,Chatmonchy,2005,198160,0,8,1,0.702,0.00284,0.919,0.0013,0.104,-1.77,0.053,129.145,4,0.959,1,2,0,0
3030,ツバサ,ゼロへの調和,UNDER GRAPH,2005-06-15,268733,47,7,1,0.623,0.00156,0.755,0.0,0.0766,-5.262,0.0285,105.011,4,0.883,0,1,0,0
3031,ドラマチック,十七歳,Base Ball Bear,2007-12-05,251906,46,0,1,0.52,0.000543,0.929,1.05e-05,0.458,-3.378,0.0387,137.045,4,0.803,0,1,0,0
3032,innocent world,Atomic Heart,Mr.Children,1994-09-01,344906,0,4,1,0.612,0.158,0.664,0.0,0.278,-6.525,0.0267,119.826,4,0.662,0,1,0,0
3033,愛唄,あっ、ども。はじめまして。,GReeeeN,2007-01-01,236253,61,8,1,0.505,0.0839,0.791,0.0,0.187,-3.729,0.0308,169.964,4,0.425,0,1,0,1
3034,心絵,ROAD OF MAJOR II,Road Of Major,2005-08-24,261833,56,7,1,0.454,0.022,0.867,0.0,0.16,-3.528,0.0555,189.949,4,0.526,0,1,0,0
3035,わたがし,blues,back number,2012-11-21,259866,54,9,0,0.694,0.0446,0.772,0.0,0.0799,-3.549,0.0345,124.061,4,0.631,0,3,0,0
3036,ココロオドル -original version-,best of nobodyknows+,nobodyknows+,2009-03-11,252546,0,4,0,0.742,0.256,0.983,0.0,0.0425,-2.57,0.114,113.029,4,0.91,0,2,0,0
3037,世界はそれを愛と呼ぶんだぜ,世界はそれを愛と呼ぶんだぜ,Sambomaster,2005-08-03,312626,0,2,1,0.345,0.00135,0.96,0.0,0.206,-3.164,0.122,141.349,4,0.425,0,1,0,0
3038,KISSして,Single Best,Ko Shibasaki,2008-03-12,248693,53,5,1,0.248,0.0164,0.933,0.0,0.253,-2.862,0.0884,83.589,4,0.602,0,1,0,0
3039,ずっと好きだった,ARE YOU READY?,Kazuyoshi Saito,2010-10-27,245815,56,10,1,0.667,0.201,0.941,1.88e-06,0.355,-3.408,0.0527,127.851,4,0.638,1,1,0,0
3040,億万笑者,RADWIMPSのはじまりはじまりのまとめ,RADWIMPS,2016-05-25,270080,28,7,1,0.359,0.00147,0.917,0.000605,0.331,-4.474,0.0789,176.144,4,0.442,0,1,0,0
3041,決意の朝に,風をあつめて,Aqua Timez,2006-12-06,302333,0,9,1,0.437,0.318,0.614,0.0,0.243,-4.904,0.0348,167.962,4,0.399,0,1,0,0
3042,車輪の唄,BUMP OF CHICKEN I [1999-2004],BUMP OF CHICKEN,2013-07-03,264800,31,6,1,0.586,0.00406,0.728,0.0,0.219,-7.086,0.0284,110.059,4,0.632,0,1,0,0
3043,Rolling star,CAN'T BUY MY LOVE,YUI,2007-04-04,188506,0,2,1,0.49,0.00121,0.889,0.0,0.373,-2.386,0.0445,80.586,4,0.673,0,1,0,0
3044,気まぐれロマンティック,いきものは?かり~メンハ?ース?BESTセレクション~,Ikimonogakari,2010-11-03,245026,0,2,1,0.424,0.159,0.887,0.0,0.309,-2.422,0.0582,84.431,4,0.703,1,3,0,0
3045,ありがとう,いきものは?かり~メンハ?ース?BESTセレクション~,Ikimonogakari,2010-11-03,362733,0,0,1,0.53,0.0609,0.753,0.0,0.241,-4.364,0.0284,79.014,4,0.393,1,1,0,0
3046,ハネウマライダー,m-CABI,PornoGraffitti,2006-11-22,287133,0,9,0,0.587,0.0111,0.846,0.0,0.0542,-5.029,0.0585,125.968,4,0.619,0,1,0,0
3047,笑ってたいんだ,NEWTRAL,Ikimonogakari,2012-02-29,370040,0,5,1,0.548,0.0251,0.886,0.0,0.153,-2.663,0.0409,157.124,4,0.547,0,2,0,0
3048,夏空グラフィティ,超いきものは?かり~てんねん記念メンハ?ース?BESTセレクション~,Ikimonogakari,2016-03-15,260760,0,8,1,0.481,0.0392,0.921,0.0018,0.174,-2.833,0.0509,165.812,4,0.609,0,2,0,0
3049,風が吹いている,超いきものは?かり~てんねん記念メンハ?ース?BESTセレクション~,Ikimonogakari,2016-03-15,461800,0,4,1,0.331,0.168,0.718,0.0,0.206,-3.962,0.0382,178.38,4,0.435,1,1,0,0
3050,平成ペイン,FOOLs,go!go!vanillas,2017-07-26,236666,51,9,1,0.409,4.02e-05,0.925,0.0,0.0379,-2.038,0.057,119.933,4,0.769,0,1,0,0
3051,HELLO,HELLO,Masaharu Fukuyama,2010,238373,0,4,1,0.515,0.0626,0.847,0.0,0.328,-5.012,0.0344,156.006,4,0.826,0,1,0,0
3052,手をたたけ,HUMANIA,NICO Touches the Walls,2011-12-07,258413,0,9,1,0.446,0.00359,0.85,0.0,0.375,-3.331,0.0533,153.928,4,0.646,0,1,0,0
3053,NO MORE CRY,BEST of D-51,D-51,2008-02-06,295786,47,5,1,0.618,0.0541,0.985,0.0,0.199,-4.426,0.0944,136.975,4,0.697,0,1,0,0
3054,Gee,GIRLS’ GENERATION,Girls' Generation,2011-01-01,201653,47,1,0,0.801,0.213,0.853,0.0,0.07,-3.032,0.0262,99.981,4,0.752,0,1,0,0
3055,以心電信,musiQ,ORANGE RANGE,2004-12-01,226906,0,2,1,0.585,0.000293,0.923,5.33e-06,0.0477,-4.759,0.0311,139.99,4,0.858,1,2,0,0
3056,ポニーテールとシュシュ,ポニーテールとシュシュ<Type-A>,AKB48,2010-05-26,269546,40,6,1,0.416,0.0187,0.923,0.000148,0.136,-7.419,0.0787,160.028,4,0.61,0,2,0,0
3057,swim,YON,04 Limited Sazabys,2014-09-03,206946,22,9,1,0.474,0.000349,0.939,0.0,0.441,-2.998,0.0668,97.52,4,0.691,0,2,0,1
3058,SUMMER BREEZE,SUMMER BREEZE / スタンドバイミー,go!go!vanillas,2018-05-23,270466,31,9,1,0.352,0.00408,0.949,0.0,0.076,-0.901,0.0855,164.941,4,0.681,0,2,0,0
3059,君と夏フェス,君と夏フェス,SHISHAMO,2014-07-02,225413,0,5,1,0.384,0.00142,0.963,7.4e-06,0.0831,-2.593,0.0493,176.978,4,0.706,0,3,0,0
3060,SUMMER PLANNING,ユースレスマシン,Humbreaders,2020-02-19,179026,42,10,0,0.452,0.00303,0.858,0.00232,0.338,-5.167,0.109,134.709,4,0.499,0,1,0,0
3061,ラブホテル,吹き零れる程のI、哀、愛,Creep Hyp,2013-07-24,230773,50,10,1,0.524,0.0739,0.722,0.0,0.362,-3.642,0.0394,133.902,4,0.614,0,2,0,1
3062,Summer Vacation,Familia,sumika,2017,237373,0,7,1,0.642,0.649,0.741,0.000112,0.093,-6.385,0.098,96.077,4,0.664,0,2,0,0
3063,Summer Venus,PARADISE,KEYTALK,2017-03-15,214200,32,6,0,0.514,0.000108,0.907,0.0,0.338,-2.576,0.0713,151.806,4,0.715,0,1,0,0
3064,夏の終わり,弾けた恋、解けた魔法,Ibe CALLER,2018-08-01,269200,0,0,1,0.417,0.0281,0.888,0.0,0.138,-2.893,0.0936,176.791,4,0.602,0,1,0,0
3065,カブトムシ,カブトムシ,aiko,1999-11-17,313066,61,0,0,0.5,0.111,0.475,0.0,0.28,-4.834,0.0268,149.096,4,0.255,0,1,0,0
3066,いいんですか?,RADWIMPS 4 ~おかずのごはん~,RADWIMPS,2006-12-06,248133,55,11,1,0.486,0.00386,0.846,0.0,0.0836,-3.975,0.0415,174.917,4,0.881,0,1,0,0
3067,エマ,Magic Number,go!go!vanillas,2014-11-05,207213,53,11,1,0.524,0.00774,0.809,0.0,0.0288,-3.314,0.0479,131.905,4,0.855,0,1,0,0
3068,怪獣の花唄,strobo,Vaundy,2020-05-27,224806,0,2,1,0.425,0.00361,0.939,0.0,0.331,-3.498,0.054,150.015,4,0.638,0,1,0,0
3069,メロンソーダ,どうしたって伝えられないから,aiko,2021-03-03,329386,39,5,0,0.412,0.0195,0.767,0.0,0.114,-4.921,0.0483,183.823,4,0.511,0,1,0,0
3070,青春日記,青春日記,Ryukku to Soine Gohan,2020-02-19,209440,0,10,0,0.557,0.0597,0.719,0.000317,0.0728,-5.376,0.0843,99.169,4,0.535,0,2,0,0
3071,雀ノ欠伸,ブルーピリオド,Saucy Dog,2019-10-02,210746,55,2,1,0.595,0.221,0.885,0.0,0.0789,-4.714,0.0347,105.975,4,0.534,0,1,0,0
3072,洗濯機と君とラヂオ,CHOSYOKU,Macaroni Empitsu,2017-12-07,231406,59,6,0,0.519,0.00658,0.895,0.0,0.246,-3.656,0.0527,164.846,4,0.739,0,1,0,0
3073,パラノーマルワンダーワールド,THE WORLD,go!go!vanillas,2019-05-15,252666,38,2,1,0.467,0.0768,0.912,0.0,0.17,-1.085,0.0369,98.172,4,0.498,0,1,0,0
3074,リトルシンガー,リトルシンガー,Ryokuoushoku Shakai,2018-08-04,263796,0,6,0,0.453,0.00721,0.924,1.5e-06,0.0768,-2.861,0.0806,170.035,4,0.66,0,1,0,0
3075,あのころ見た光,あのころ見た光,Ryokuoushoku Shakai,2018-10-21,239186,0,9,1,0.552,0.0388,0.904,0.0,0.335,-2.527,0.0504,144.026,4,0.605,0,1,0,0
3076,ミスター・ブルースカイ,CHOSYOKU,Macaroni Empitsu,2017-12-07,233890,53,3,1,0.387,0.0726,0.847,0.0,0.0808,-2.835,0.0468,117.914,3,0.535,0,1,0,0
3077,ラヴソング,歓声前夜,SUPER BEAVER,2018-06-27,281812,41,3,1,0.43,0.000119,0.907,0.0,0.372,-2.985,0.0416,139.998,4,0.681,0,1,0,0
3078,Squall,SOIL,04 Limited Sazabys,2018-10-10,196613,46,6,1,0.399,2.1e-05,0.995,0.122,0.0974,-1.655,0.109,99.946,4,0.339,1,1,0,1
3079,バイリンガール,バイリンガール,go!go!vanillas,2015-04-01,293400,21,11,1,0.358,0.000139,0.933,0.0,0.335,-3.965,0.115,177.988,4,0.711,0,1,0,0
3080,monolith,monolith,04 Limited Sazabys,2014-02-12,178520,43,8,1,0.424,0.002,0.965,0.0849,0.135,-2.598,0.0864,109.215,4,0.541,0,1,0,0
3081,あつまれ!パーティーピーポー,We love Tank-top,Yabai T-Shirts Yasan,2016-11-02,192320,46,2,1,0.486,0.0785,0.946,0.0,0.128,-0.721,0.174,164.077,4,0.562,0,1,0,0
3082,夏恋センセイション,CHOSYOKU,Macaroni Empitsu,2017-12-07,138135,46,11,0,0.519,0.00687,0.957,3.75e-05,0.324,-2.342,0.0699,94.035,4,0.63,1,1,0,0
3083,MATSURI BAYASHI,PARADISE,KEYTALK,2017-03-15,229200,36,4,0,0.412,0.000201,0.928,8.39e-06,0.222,-2.9,0.122,154.092,4,0.6,0,1,0,0
3084,グライダースライダー,Vital Apartment.,sumika,2015-06-10,230840,0,2,1,0.5,0.0291,0.809,0.0,0.0248,-0.898,0.0351,96.014,4,0.737,0,1,0,0
3085,シャングリラ,生命力,Chatmonchy,2007-10-24,195786,0,8,1,0.656,0.00106,0.883,0.00184,0.109,-2.551,0.0554,129.124,4,0.915,1,2,0,0
3086,Lovers,Lovers,sumika,2016,250800,0,11,1,0.606,0.0657,0.919,0.0,0.297,-2.024,0.0318,114.474,4,0.766,1,1,0,0
3087,空の青さを知る人よ,おいしいパスタがあると聞いて,Aimyon,2020-09-09,304933,54,7,1,0.575,0.184,0.716,0.0,0.31,-1.97,0.033,107.984,4,0.635,0,1,0,0
3088,Shout Baby,Shout Baby,Ryokuoushoku Shakai,2020-02-19,265986,0,7,1,0.475,0.033,0.881,0.0,0.0513,-1.846,0.0407,180.05,4,0.582,0,1,0,0
3089,sabotage,sabotage,Ryokuoushoku Shakai,2019-10-16,241280,0,3,1,0.497,0.0155,0.972,0.0,0.139,-0.624,0.0882,161.978,4,0.431,0,1,0,0
3090,ソーダ,ソーダ,sumika,2014,233240,0,8,1,0.209,0.00414,0.947,0.0,0.334,-0.377,0.0931,215.712,4,0.594,0,2,0,0
3091,バッドフォーミー,Traveler,Official HIGE DANdism,2019-10-09,235324,47,3,1,0.497,0.0153,0.8,0.0,0.253,-3.755,0.0299,167.073,4,0.578,0,1,0,0
3092,FIRE GROUND,Traveler,Official HIGE DANdism,2019-10-09,223416,47,1,1,0.629,0.00317,0.957,0.0,0.0758,-2.456,0.0674,114.016,4,0.924,0,1,0,0
3093,異端なスター,レポート,Official HIGE DANdism,2017-04-19,288066,54,8,1,0.57,0.00157,0.758,0.0,0.367,-3.997,0.0323,97.959,4,0.707,0,1,0,0
3094,Tell Me Baby,エスカパレード,Official HIGE DANdism,2018-04-11,281952,49,0,1,0.649,0.0209,0.81,0.0,0.267,-3.384,0.0346,100.004,4,0.915,0,1,0,0
3095,HELLO,HELLO EP,Official HIGE DANdism,2020-08-05,280453,39,1,0,0.526,0.000764,0.883,0.0,0.37,-4.335,0.035,126.968,4,0.538,0,1,0,0
3096,プロミスザスター,THE GUERRiLLA BiSH,BiSH,2017-11-29,269200,53,7,0,0.449,0.00547,0.95,0.0,0.164,-0.726,0.0512,170.067,4,0.352,0,1,0,0
3097,ストロー,aikoの詩。,aiko,2019-06-05,290626,27,6,0,0.561,0.407,0.951,0.0,0.341,-2.585,0.0623,136.097,4,0.751,0,1,0,0
3098,イト,泣きたくなるほど嬉しい日々に,Creep Hyp,2018-09-26,216706,56,1,0,0.63,0.0633,0.807,0.0,0.386,-3.645,0.0311,131.971,4,0.937,0,1,0,0
3099,オドループ,oddloop,frederic,2014-09-24,255293,51,11,0,0.424,0.0034,0.899,8.1e-05,0.223,-3.937,0.0572,171.832,4,0.74,0,1,0,0
3100,Starrrrrrr,Me No Do Karate,[Alexandros],2013-06-26,312986,44,8,1,0.51,0.000458,0.934,3.43e-06,0.286,-2.853,0.147,142.918,4,0.629,0,1,0,0
3101,アイデンティティ,DocumentaLy,sakanaction,2011-09-28,246759,49,6,0,0.499,0.0649,0.792,0.0,0.574,-3.438,0.0498,139.991,4,0.699,0,1,0,0
3102,Speaking,TWELVE,Mrs. GREEN APPLE,2016-01-13,229240,0,2,1,0.432,0.000216,0.898,0.0,0.084,-2.123,0.0928,173.048,4,0.765,1,2,0,1
